date,country,business_line,product,balance_type,loan_balance_m,deposit_balance_m,interest_rate_pct,ecb_rate_pct,daily_interest_income_m,daily_interest_expense_m,daily_nii_m,stage_1_share_pct,stage_2_share_pct,stage_3_share_pct,rwa_m,deposit_change_1d_m,deposit_change_1d_pct,deposit_change_7d_m,deposit_change_7d_pct,deposit_change_30d_m,deposit_change_30d_pct,anomaly_flag,anomaly_type,source_month_end_date
2026-06-23,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,23022.770660,2.899855,2.870802,0.000000,1.829115,-1.829115,,,,0.000000,6.476909,0.028141,53.688498,0.233742,105.793372,0.461638,0,,2026-06-30
2026-06-23,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22556.421673,2.199855,2.870802,0.000000,1.359476,-1.359476,,,,0.000000,6.518786,0.028908,53.713403,0.238698,106.700480,0.475286,0,,2026-06-30
2026-06-23,Germany,Retail,Savings Deposit,Liability,0.000000,19245.925930,2.549855,2.870802,0.000000,1.344502,-1.344502,,,,0.000000,5.414383,0.028141,44.880995,0.233742,88.438157,0.461638,0,,2026-06-30
2026-06-23,Germany,Retail,Current Account,Liability,0.000000,13607.572879,1.649855,2.870802,0.000000,0.615083,-0.615083,,,,0.000000,4.185941,0.030771,34.068724,0.250994,69.573772,0.513915,0,,2026-06-30
2026-06-23,Germany,Retail,Term Deposit,Liability,0.000000,7194.699799,3.049855,2.870802,0.000000,0.601172,-0.601172,,,,0.000000,2.462487,0.034238,19.690908,0.274437,42.706442,0.597126,0,,2026-06-30
2026-06-23,Germany,Corporate,Corporate Current Account,Liability,0.000000,15170.122387,1.949855,2.870802,0.000000,0.810398,-0.810398,,,,0.000000,4.829856,0.031848,39.070554,0.258214,81.257007,0.538523,0,,2026-06-30
2026-06-23,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,10973.355470,2.949855,2.870802,0.000000,0.886844,-0.886844,,,,0.000000,3.897139,0.035527,30.997146,0.283277,68.757958,0.630541,0,,2026-06-30
2026-06-23,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10755.903476,2.249855,2.870802,0.000000,0.662992,-0.662992,,,,0.000000,3.963342,0.036862,31.367453,0.292483,71.188103,0.666261,0,,2026-06-30
2026-06-23,France,Retail,Savings Deposit,Liability,0.000000,15692.988113,2.579855,2.870802,0.000000,1.109195,-1.109195,,,,0.000000,5.573295,0.035527,44.328997,0.283277,98.330708,0.630541,0,,2026-06-30
2026-06-23,France,Retail,Current Account,Liability,0.000000,11111.411701,1.679855,2.870802,0.000000,0.511385,-0.511385,,,,0.000000,4.399710,0.039612,34.517761,0.311619,81.966333,0.743159,0,,2026-06-30
2026-06-23,France,Retail,Term Deposit,Liability,0.000000,5884.390625,3.079855,2.870802,0.000000,0.496522,-0.496522,,,,0.000000,2.572099,0.043730,19.977640,0.340659,50.533198,0.866206,0,,2026-06-30
2026-06-23,France,Corporate,Corporate Current Account,Liability,0.000000,12393.826127,1.979855,2.870802,0.000000,0.672273,-0.672273,,,,0.000000,5.079359,0.041000,39.700479,0.321354,96.357838,0.783558,0,,2026-06-30
2026-06-23,France,Corporate,Corporate Term Deposit,Liability,0.000000,8979.831779,2.979855,2.870802,0.000000,0.733112,-0.733112,,,,0.000000,4.043043,0.045044,31.322613,0.350032,80.768755,0.907610,0,,2026-06-30
2026-06-23,France,Private Banking,Private Banking Cash,Liability,0.000000,8806.731961,2.279855,2.870802,0.000000,0.550084,-0.550084,,,,0.000000,4.076180,0.046306,31.510910,0.359090,82.747205,0.948502,0,,2026-06-30
2026-06-23,Belgium,Retail,Savings Deposit,Liability,0.000000,12207.875882,2.539855,2.870802,0.000000,0.849486,-0.849486,,,,0.000000,5.496424,0.045044,42.582376,0.350032,109.803275,0.907610,0,,2026-06-30
2026-06-23,Belgium,Retail,Current Account,Liability,0.000000,8657.827560,1.639855,2.870802,0.000000,0.388975,-0.388975,,,,0.000000,4.207815,0.048625,32.422587,0.375896,88.019591,1.027089,0,,2026-06-30
2026-06-23,Belgium,Retail,Term Deposit,Liability,0.000000,4591.714924,3.039855,2.870802,0.000000,0.382415,-0.382415,,,,0.000000,2.359788,0.051419,18.138804,0.396600,51.355036,1.131079,0,,2026-06-30
2026-06-23,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9662.006213,1.939855,2.870802,0.000000,0.513504,-0.513504,,,,0.000000,4.795553,0.049658,36.909807,0.383475,101.719548,1.063980,0,,2026-06-30
2026-06-23,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,7010.140915,2.939855,2.870802,0.000000,0.564625,-0.564625,,,,0.000000,3.652440,0.052129,28.069051,0.402016,80.426615,1.160605,0,,2026-06-30
2026-06-23,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6877.683169,2.239855,2.870802,0.000000,0.422055,-0.422055,,,,0.000000,3.623811,0.052717,27.850991,0.406594,80.683309,1.187043,0,,2026-06-30
2026-06-24,Netherlands,Retail,Mortgage,Asset,62225.302440,0.000000,3.507787,2.870973,5.980085,0.000000,5.980085,91.408668,5.988491,2.602842,32795.916112,,,,,,,0,,2026-06-30
2026-06-24,Netherlands,Retail,Consumer Loan,Asset,13626.594140,0.000000,5.707787,2.870973,2.130896,0.000000,2.130896,86.498807,10.693734,2.807459,8251.879045,,,,,,,0,,2026-06-30
2026-06-24,Netherlands,Corporate,Corporate Loan,Asset,60515.323065,0.000000,4.257787,2.870973,7.059215,0.000000,7.059215,86.052457,11.121483,2.826060,37090.314614,,,,,,,0,,2026-06-30
2026-06-24,Netherlands,Private Banking,Lombard Loan,Asset,15085.882644,0.000000,4.507787,2.870973,1.863122,0.000000,1.863122,90.515966,6.843990,2.640045,8161.925263,,,,,,,0,,2026-06-30
2026-06-24,Germany,Retail,Mortgage,Asset,31633.969764,0.000000,3.557787,2.870973,3.083477,0.000000,3.083477,90.714344,6.653879,2.631777,16753.078460,,,,,,,0,,2026-06-30
2026-06-24,Germany,Retail,Consumer Loan,Asset,6931.515338,0.000000,5.757787,2.870973,1.093430,0.000000,1.093430,85.258944,11.881926,2.859130,4232.465526,,,,,,,0,,2026-06-30
2026-06-24,Germany,Corporate,Corporate Loan,Asset,30791.736121,0.000000,4.307787,2.870973,3.634089,0.000000,3.634089,82.325078,14.334356,3.340566,19400.608391,,,,,,,1,CREDIT_WATCH,2026-06-30
2026-06-24,Germany,Private Banking,Lombard Loan,Asset,7688.344025,0.000000,4.557787,2.870973,0.960050,0.000000,0.960050,89.722453,7.604433,2.673114,4182.401425,,,,,,,0,,2026-06-30
2026-06-24,France,Retail,Mortgage,Asset,26045.277465,0.000000,3.587787,2.870973,2.560134,0.000000,2.560134,90.020020,7.319267,2.660713,13859.517138,,,,,,,0,,2026-06-30
2026-06-24,France,Retail,Consumer Loan,Asset,5715.198797,0.000000,5.787787,2.870973,0.906256,0.000000,0.906256,84.019080,13.070119,2.910801,3518.574079,,,,,,,0,,2026-06-30
2026-06-24,France,Corporate,Corporate Loan,Asset,25401.908902,0.000000,4.337787,2.870973,3.018851,0.000000,3.018851,80.829306,15.767792,3.402902,16160.560656,,,,,,,1,CREDIT_WATCH,2026-06-30
2026-06-24,France,Private Banking,Lombard Loan,Asset,6356.492445,0.000000,4.587787,2.870973,0.798965,0.000000,0.798965,88.928940,8.364876,2.706184,3476.710935,,,,,,,0,,2026-06-30
2026-06-24,Belgium,Retail,Mortgage,Asset,17825.386632,0.000000,3.547787,2.870973,1.732621,0.000000,1.732621,90.367182,6.986573,2.646245,9462.812195,,,,,,,0,,2026-06-30
2026-06-24,Belgium,Retail,Consumer Loan,Asset,3917.816964,0.000000,5.747787,2.870973,0.616953,0.000000,0.616953,84.639012,12.476023,2.884965,2402.138866,,,,,,,0,,2026-06-30
2026-06-24,Belgium,Corporate,Corporate Loan,Asset,17422.070544,0.000000,4.297787,2.870973,2.051407,0.000000,2.051407,84.118269,12.975064,2.906667,10816.353869,,,,,,,0,,2026-06-30
2026-06-24,Belgium,Private Banking,Lombard Loan,Asset,4367.233760,0.000000,4.547787,2.870973,0.544144,0.000000,0.544144,89.325697,7.984655,2.689649,2382.209850,,,,,,,0,,2026-06-30
2026-06-24,Netherlands,Retail,Savings Deposit,Liability,0.000000,40467.375739,2.496229,2.870973,0.000000,2.767557,-2.767557,,,,0.000000,8.765163,0.021665,87.114212,0.215735,194.206516,0.482223,0,,2026-06-30
2026-06-24,Netherlands,Retail,Current Account,Liability,0.000000,28595.939762,1.596229,2.870973,0.000000,1.250566,-1.250566,,,,0.000000,6.198981,0.021683,61.170633,0.214372,128.827728,0.452549,0,,2026-06-30
2026-06-24,Netherlands,Retail,Term Deposit,Liability,0.000000,15104.630311,2.996229,2.870973,0.000000,1.239916,-1.239916,,,,0.000000,3.461311,0.022921,33.399408,0.221610,69.058604,0.459301,0,,2026-06-30
2026-06-24,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,31870.551359,1.896229,2.870973,0.000000,1.655722,-1.655722,,,,0.000000,6.998057,0.021963,68.642111,0.215843,142.996988,0.450703,0,,2026-06-30
2026-06-24,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,23028.201719,2.896229,2.870973,0.000000,1.827259,-1.827259,,,,0.000000,5.431059,0.023590,51.892870,0.225854,107.653282,0.469680,0,,2026-06-30
2026-06-24,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22561.920366,2.196229,2.870973,0.000000,1.357565,-1.357565,,,,0.000000,5.498693,0.024378,51.987212,0.230952,108.673681,0.484000,0,,2026-06-30
2026-06-24,Germany,Retail,Savings Deposit,Liability,0.000000,19250.466033,2.546229,2.870973,0.000000,1.342907,-1.342907,,,,0.000000,4.540103,0.023590,43.379936,0.225854,89.992951,0.469680,0,,2026-06-30
2026-06-24,Germany,Retail,Current Account,Liability,0.000000,13611.148371,1.646229,2.870973,0.000000,0.613892,-0.613892,,,,0.000000,3.575492,0.026276,33.063567,0.243507,70.935270,0.523886,0,,2026-06-30
2026-06-24,Germany,Retail,Term Deposit,Liability,0.000000,7196.842488,3.046229,2.870973,0.000000,0.600636,-0.600636,,,,0.000000,2.142689,0.029781,19.181862,0.267244,43.540705,0.608680,0,,2026-06-30
2026-06-24,Germany,Corporate,Corporate Current Account,Liability,0.000000,15174.274072,1.946229,2.870973,0.000000,0.809113,-0.809113,,,,0.000000,4.151685,0.027368,37.967679,0.250838,82.862140,0.549068,0,,2026-06-30
2026-06-24,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,10976.765908,2.946229,2.870973,0.000000,0.886029,-0.886029,,,,0.000000,3.410438,0.031079,30.229095,0.276152,70.077422,0.642518,0,,2026-06-30
2026-06-24,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10759.390553,2.246229,2.870973,0.000000,0.662138,-0.662138,,,,0.000000,3.487077,0.032420,30.621153,0.285412,72.521243,0.678601,0,,2026-06-30
2026-06-24,France,Retail,Savings Deposit,Liability,0.000000,15697.865378,2.576229,2.870973,0.000000,1.107981,-1.107981,,,,0.000000,4.877265,0.031079,43.230608,0.276152,100.217673,0.642518,0,,2026-06-30
2026-06-24,France,Retail,Current Account,Liability,0.000000,11115.320260,1.676229,2.870973,0.000000,0.510461,-0.510461,,,,0.000000,3.908558,0.035176,33.754917,0.304604,83.404693,0.756031,0,,2026-06-30
2026-06-24,France,Retail,Term Deposit,Liability,0.000000,5886.702241,3.076229,2.870973,0.000000,0.496133,-0.496133,,,,0.000000,2.311616,0.039284,19.572737,0.333600,51.313353,0.879348,0,,2026-06-30
2026-06-24,France,Corporate,Corporate Current Account,Liability,0.000000,12398.357679,1.976229,2.870973,0.000000,0.671287,-0.671287,,,,0.000000,4.531552,0.036563,38.851033,0.314341,97.983831,0.796592,0,,2026-06-30
2026-06-24,France,Corporate,Corporate Term Deposit,Liability,0.000000,8983.476695,2.976229,2.870973,0.000000,0.732517,-0.732517,,,,0.000000,3.644916,0.040590,30.701255,0.342924,81.955966,0.920696,0,,2026-06-30
2026-06-24,France,Private Banking,Private Banking Cash,Liability,0.000000,8810.416884,2.276229,2.870973,0.000000,0.549439,-0.549439,,,,0.000000,3.684923,0.041842,30.896716,0.351918,83.902032,0.961461,0,,2026-06-30
2026-06-24,Belgium,Retail,Savings Deposit,Liability,0.000000,12212.831062,2.536229,2.870973,0.000000,0.848617,-0.848617,,,,0.000000,4.955180,0.040590,41.737653,0.342924,111.417262,0.920696,0,,2026-06-30
2026-06-24,Belgium,Retail,Current Account,Liability,0.000000,8661.648597,1.636229,2.870973,0.000000,0.388286,-0.388286,,,,0.000000,3.821037,0.044134,31.805337,0.368551,89.118328,1.039580,0,,2026-06-30
2026-06-24,Belgium,Retail,Term Deposit,Liability,0.000000,4593.867246,3.036229,2.870973,0.000000,0.382138,-0.382138,,,,0.000000,2.152321,0.046874,17.796084,0.388894,51.886725,1.142381,0,,2026-06-30
2026-06-24,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9666.368652,1.936229,2.870973,0.000000,0.512775,-0.512775,,,,0.000000,4.362439,0.045150,36.211403,0.376021,102.915772,1.076136,0,,2026-06-30
2026-06-24,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,7013.475216,2.936229,2.870973,0.000000,0.564196,-0.564196,,,,0.000000,3.334301,0.047564,27.536421,0.394169,81.204479,1.171398,0,,2026-06-30
2026-06-24,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6880.993396,2.236229,2.870973,0.000000,0.421575,-0.421575,,,,0.000000,3.310227,0.048130,27.318575,0.398597,81.409921,1.197278,0,,2026-06-30
2026-06-25,Netherlands,Retail,Mortgage,Asset,62234.065161,0.000000,3.502947,2.871618,5.972675,0.000000,5.972675,91.408582,5.989376,2.602043,32796.552683,,,,,,,0,,2026-06-30
2026-06-25,Netherlands,Retail,Consumer Loan,Asset,13628.525185,0.000000,5.702947,2.871618,2.129391,0.000000,2.129391,86.498089,10.695314,2.806597,8252.077097,,,,,,,0,,2026-06-30
2026-06-25,Netherlands,Corporate,Corporate Loan,Asset,60524.082323,0.000000,4.252947,2.871618,7.052212,0.000000,7.052212,86.051681,11.123126,2.825193,37091.329326,,,,,,,0,,2026-06-30
2026-06-25,Netherlands,Private Banking,Lombard Loan,Asset,15088.443374,0.000000,4.502947,2.871618,1.861437,0.000000,1.861437,90.515765,6.845001,2.639234,8162.325355,,,,,,,0,,2026-06-30
2026-06-25,Germany,Retail,Mortgage,Asset,31639.084093,0.000000,3.552947,2.871618,3.079781,0.000000,3.079781,90.714168,6.654862,2.630970,16753.761916,,,,,,,0,,2026-06-30
2026-06-25,Germany,Retail,Consumer Loan,Asset,6932.825891,0.000000,5.752947,2.871618,1.092717,0.000000,1.092717,85.258066,11.883682,2.858252,4232.771330,,,,,,,0,,2026-06-30
2026-06-25,Germany,Corporate,Corporate Loan,Asset,30797.898643,0.000000,4.302947,2.871618,3.630732,0.000000,3.630732,82.323985,14.336474,3.339541,19402.227637,,,,,,,1,CREDIT_WATCH,2026-06-30
2026-06-25,Germany,Private Banking,Lombard Loan,Asset,7690.274072,0.000000,4.552947,2.871618,0.959272,0.000000,0.959272,89.722150,7.605557,2.672294,4182.948940,,,,,,,0,,2026-06-30
2026-06-25,France,Retail,Mortgage,Asset,26051.464973,0.000000,3.582947,2.871618,2.557288,0.000000,2.557288,90.019755,7.320348,2.659896,13861.141690,,,,,,,0,,2026-06-30
2026-06-25,France,Retail,Consumer Loan,Asset,5716.791289,0.000000,5.782947,2.871618,0.905751,0.000000,0.905751,84.018042,13.072050,2.909907,3519.146528,,,,,,,0,,2026-06-30
2026-06-25,France,Corporate,Corporate Loan,Asset,25409.338898,0.000000,4.332947,2.871618,3.016365,0.000000,3.016365,80.828021,15.770122,3.401857,16163.418691,,,,,,,1,CREDIT_WATCH,2026-06-30
2026-06-25,France,Private Banking,Lombard Loan,Asset,6358.685423,0.000000,4.582947,2.871618,0.798398,0.000000,0.798398,88.928535,8.366112,2.705353,3477.494801,,,,,,,0,,2026-06-30
2026-06-25,Belgium,Retail,Mortgage,Asset,17831.315074,0.000000,3.542947,2.871618,1.730833,0.000000,1.730833,90.366962,6.987605,2.645433,9464.817883,,,,,,,0,,2026-06-30
2026-06-25,Belgium,Retail,Consumer Loan,Asset,3919.257309,0.000000,5.742947,2.871618,0.616660,0.000000,0.616660,84.638054,12.477866,2.884080,2402.742384,,,,,,,0,,2026-06-30
2026-06-25,Belgium,Corporate,Corporate Loan,Asset,17428.649798,0.000000,4.292947,2.871618,2.049871,0.000000,2.049871,84.117244,12.976981,2.905775,10819.183528,,,,,,,0,,2026-06-30
2026-06-25,Belgium,Private Banking,Lombard Loan,Asset,4369.009589,0.000000,4.542947,2.871618,0.543786,0.000000,0.543786,89.325342,7.985834,2.688823,2382.893026,,,,,,,0,,2026-06-30
2026-06-25,Netherlands,Retail,Savings Deposit,Liability,0.000000,40474.153283,2.492606,2.871618,0.000000,2.764003,-2.764003,,,,0.000000,6.777545,0.016748,80.327460,0.198861,195.385678,0.485084,0,,2026-06-30
2026-06-25,Netherlands,Retail,Current Account,Liability,0.000000,28600.754481,1.592606,2.871618,0.000000,1.247938,-1.247938,,,,0.000000,4.814719,0.016837,56.516011,0.197994,130.238702,0.457451,0,,2026-06-30
2026-06-25,Netherlands,Retail,Term Deposit,Liability,0.000000,15107.370774,2.992606,2.871618,0.000000,1.238641,-1.238641,,,,0.000000,2.740464,0.018143,31.014195,0.205714,70.120863,0.466314,0,,2026-06-30
2026-06-25,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,31876.014093,1.892606,2.871618,0.000000,1.652842,-1.652842,,,,0.000000,5.462734,0.017140,63.507078,0.199629,144.792666,0.456310,0,,2026-06-30
2026-06-25,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,23032.538662,2.892606,2.871618,0.000000,1.825317,-1.825317,,,,0.000000,4.336944,0.018833,48.291561,0.210107,109.430330,0.477380,0,,2026-06-30
2026-06-25,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22566.351605,2.192606,2.871618,0.000000,1.355592,-1.355592,,,,0.000000,4.431239,0.019640,48.491594,0.215347,110.564748,0.492366,0,,2026-06-30
2026-06-25,Germany,Retail,Savings Deposit,Liability,0.000000,19254.091509,2.542606,2.871618,0.000000,1.341248,-1.341248,,,,0.000000,3.625476,0.018833,40.369416,0.210107,91.478478,0.477380,0,,2026-06-30
2026-06-25,Germany,Retail,Current Account,Liability,0.000000,13614.084734,1.642606,2.871618,0.000000,0.612673,-0.612673,,,,0.000000,2.936363,0.021573,30.990478,0.228155,72.245550,0.533499,0,,2026-06-30
2026-06-25,Germany,Retail,Term Deposit,Liability,0.000000,7198.650108,3.042606,2.871618,0.000000,0.600073,-0.600073,,,,0.000000,1.807620,0.025117,18.107664,0.252177,44.345945,0.619850,0,,2026-06-30
2026-06-25,Germany,Corporate,Corporate Current Account,Liability,0.000000,15177.715542,1.942606,2.871618,0.000000,0.807790,-0.807790,,,,0.000000,3.441471,0.022680,35.673915,0.235595,84.408971,0.559248,0,,2026-06-30
2026-06-25,Germany,Corporate,Corporate Term Deposit,Liability,0.000000,10979.666290,2.942606,2.871618,0.000000,0.885173,-0.885173,,,,0.000000,2.900382,0.026423,28.598776,0.261151,71.351418,0.654101,0,,2026-06-30
2026-06-25,Germany,Private Banking,Private Banking Cash,Liability,0.000000,10762.378410,2.242606,2.871618,0.000000,0.661254,-0.661254,,,,0.000000,2.987857,0.027770,29.029368,0.270460,73.808555,0.690537,0,,2026-06-30
2026-06-25,France,Retail,Savings Deposit,Liability,0.000000,15702.013212,2.572606,2.871618,0.000000,1.106715,-1.106715,,,,0.000000,4.147834,0.026423,40.899090,0.261151,102.039614,0.654101,0,,2026-06-30
2026-06-25,France,Retail,Current Account,Liability,0.000000,11118.713818,1.672606,2.871618,0.000000,0.509513,-0.509513,,,,0.000000,3.393559,0.030530,32.117985,0.289701,84.792891,0.768475,0,,2026-06-30
2026-06-25,France,Retail,Term Deposit,Liability,0.000000,5888.740637,3.072606,2.871618,0.000000,0.495720,-0.495720,,,,0.000000,2.038396,0.034627,18.704399,0.318642,52.064540,0.892024,0,,2026-06-30
2026-06-25,France,Corporate,Corporate Current Account,Liability,0.000000,12402.314749,1.972606,2.871618,0.000000,0.670271,-0.670271,,,,0.000000,3.957070,0.031916,37.026241,0.299437,99.552214,0.809186,0,,2026-06-30
2026-06-25,France,Corporate,Corporate Term Deposit,Liability,0.000000,8986.703995,2.972606,2.871618,0.000000,0.731888,-0.731888,,,,0.000000,3.227301,0.035925,29.372408,0.327915,83.097733,0.933304,0,,2026-06-30
2026-06-25,France,Private Banking,Private Banking Cash,Liability,0.000000,8813.691387,2.272606,2.871618,0.000000,0.548768,-0.548768,,,,0.000000,3.274503,0.037166,29.588418,0.336841,85.011089,0.973928,0,,2026-06-30
2026-06-25,Belgium,Retail,Savings Deposit,Liability,0.000000,12217.218503,2.532606,2.871618,0.000000,0.847710,-0.847710,,,,0.000000,4.387441,0.035925,39.931117,0.327915,112.969467,0.933304,0,,2026-06-30
2026-06-25,Belgium,Retail,Current Account,Liability,0.000000,8665.063929,1.632606,2.871618,0.000000,0.387579,-0.387579,,,,0.000000,3.415331,0.039430,30.505252,0.353293,90.169791,1.051556,0,,2026-06-30
2026-06-25,Belgium,Retail,Term Deposit,Liability,0.000000,4595.802004,3.032606,2.871618,0.000000,0.381843,-0.381843,,,,0.000000,1.934758,0.042116,17.090909,0.373269,52.391732,1.153137,0,,2026-06-30
2026-06-25,Belgium,Corporate,Corporate Current Account,Liability,0.000000,9670.276809,1.932606,2.871618,0.000000,0.512023,-0.512023,,,,0.000000,3.908157,0.040430,34.750728,0.360652,104.058040,1.087766,0,,2026-06-30
2026-06-25,Belgium,Corporate,Corporate Term Deposit,Liability,0.000000,7016.475941,2.932606,2.871618,0.000000,0.563741,-0.563741,,,,0.000000,3.000725,0.042785,26.450307,0.378401,81.940903,1.181635,0,,2026-06-30
2026-06-25,Belgium,Private Banking,Private Banking Cash,Liability,0.000000,6883.974875,2.232606,2.871618,0.000000,0.421074,-0.421074,,,,0.000000,2.981479,0.043329,26.243027,0.382678,82.095255,1.206950,0,,2026-06-30
2026-06-26,Netherlands,Retail,Mortgage,Asset,62242.911251,0.000000,3.498104,2.872538,5.965265,0.000000,5.965265,91.408497,5.990260,2.601244,32797.138983,,,,,,,0,,2026-06-30
2026-06-26,Netherlands,Retail,Consumer Loan,Asset,13630.484150,0.000000,5.698104,2.872538,2.127888,0.000000,2.127888,86.497372,10.696892,2.805735,8252.268314,,,,,,,0,,2026-06-30
2026-06-26,Netherlands,Corporate,Corporate Loan,Asset,60532.979674,0.000000,4.248104,2.872538,7.045216,0.000000,7.045216,86.050906,11.124768,2.824326,37092.321917,,,,,,,0,,2026-06-30
2026-06-26,Netherlands,Private Banking,Lombard Loan,Asset,15091.051388,0.000000,4.498104,2.872538,1.859757,0.000000,1.859757,90.515565,6.846011,2.638424,8162.727514,,,,,,,0,,2026-06-30
2026-06-26,Germany,Retail,Mortgage,Asset,31644.291350,0.000000,3.548104,2.872538,3.076088,0.000000,3.076088,90.713994,6.655844,2.630162,16754.446358,,,,,,,0,,2026-06-30
2026-06-26,Germany,Retail,Consumer Loan,Asset,6934.160586,0.000000,5.748104,2.872538,1.092008,0.000000,1.092008,85.257189,11.885436,2.857375,4233.079644,,,,,,,0,,2026-06-30
2026-06-26,Germany,Corporate,Corporate Loan,Asset,30804.172973,0.000000,4.298104,2.872538,3.627384,0.000000,3.627384,82.322895,14.338590,3.338515,19403.861169,,,,,,,1,CREDIT_WATCH,2026-06-30
2026-06-26,Germany,Private Banking,Lombard Loan,Asset,7692.235001,0.000000,4.548104,2.872538,0.958495,0.000000,0.958495,89.721848,7.606679,2.671473,4183.501119,,,,,,,0,,2026-06-30
2026-06-26,France,Retail,Mortgage,Asset,26057.755456,0.000000,3.578104,2.872538,2.554448,0.000000,2.554448,90.019492,7.321429,2.659080,13862.780870,,,,,,,0,,2026-06-30
2026-06-26,France,Retail,Consumer Loan,Asset,5718.407054,0.000000,5.778104,2.872538,0.905248,0.000000,0.905248,84.017006,13.073980,2.909014,3519.723058,,,,,,,0,,2026-06-30
2026-06-26,France,Corporate,Corporate Loan,Asset,25416.872114,0.000000,4.328104,2.872538,3.013887,0.000000,3.013887,80.826738,15.772449,3.400813,16166.295240,,,,,,,1,CREDIT_WATCH,2026-06-30
2026-06-26,France,Private Banking,Lombard Loan,Asset,6360.902519,0.000000,4.578104,2.872538,0.797832,0.000000,0.797832,88.928131,8.367347,2.704522,3478.281688,,,,,,,0,,2026-06-30
2026-06-26,Belgium,Retail,Mortgage,Asset,17837.312960,0.000000,3.538104,2.872538,1.729048,0.000000,1.729048,90.366743,6.988636,2.644621,9466.832791,,,,,,,0,,2026-06-30
2026-06-26,Belgium,Retail,Consumer Loan,Asset,3920.711481,0.000000,5.738104,2.872538,0.616368,0.000000,0.616368,84.637098,12.479708,2.883194,2403.347335,,,,,,,0,,2026-06-30
2026-06-26,Belgium,Corporate,Corporate Loan,Asset,17435.287737,0.000000,4.288104,2.872538,2.048338,0.000000,2.048338,84.116221,12.978896,2.904883,10822.017869,,,,,,,0,,2026-06-30
2026-06-26,Belgium,Private Banking,Lombard Loan,Asset,4370.796669,0.000000,4.538104,2.872538,0.543428,0.000000,0.543428,89.324989,7.987013,2.687998,2383.575335,,,,,,,0,,2026-06-30
2026-06-26,Netherlands,Retail,Savings Deposit,Liability,0.000000,40479.051595,2.488917,2.872538,0.000000,2.760247,-2.760247,,,,0.000000,4.898312,0.012102,71.055427,0.175845,196.500464,0.487805,0,,2026-06-30
2026-06-26,Netherlands,Retail,Current Account,Liability,0.000000,28604.261535,1.588917,2.872538,0.000000,1.245200,-1.245200,,,,0.000000,3.507054,0.012262,50.105434,0.175475,131.607289,0.462223,0,,2026-06-30
2026-06-26,Netherlands,Retail,Term Deposit,Liability,0.000000,15109.430773,2.988917,2.872538,0.000000,1.237283,-1.237283,,,,0.000000,2.059999,0.013636,27.701152,0.183674,71.160534,0.473196,0,,2026-06-30
2026-06-26,Netherlands,Corporate,Corporate Current Account,Liability,0.000000,31880.026836,1.888917,2.872538,0.000000,1.649828,-1.649828,,,,0.000000,4.012744,0.012589,56.414889,0.177274,146.541400,0.461788,0,,2026-06-30
2026-06-26,Netherlands,Corporate,Corporate Term Deposit,Liability,0.000000,23035.842992,2.888917,2.872538,0.000000,1.823251,-1.823251,,,,0.000000,3.304330,0.014346,43.275393,0.188215,111.172211,0.484946,0,,2026-06-30
2026-06-26,Netherlands,Private Banking,Private Banking Cash,Liability,0.000000,22569.775570,2.188917,2.872538,0.000000,1.353517,-1.353517,,,,0.000000,3.423965,0.015173,43.609395,0.193594,112.420346,0.500595,0,,2026-06-30
2026-06-26,Germany,Retail,Savings Deposit,Liability,0.000000,19256.853769,2.538917,2.872538,0.000000,1.339495,-1.339495,,,,0.000000,2.762260,0.014346,36.176142,0.188215,92.934607,0.484946,0,,2026-06-30
2026-06-26,Germany,Retail,Current Account,Liability,0.000000,13616.418162,1.638917,2.872538,0.000000,0.611402,-0.611402,,,,0.000000,2.333428,0.017140,28.080332,0.206650,73.532693,0.542962,0,,2026-06-30
2026-06-26,Germany,Retail,Term Deposit,Liability,0.000000,7200.141687,3.038917,2.872538,0.000000,0.599469,-0.599469,,,,0.000000,1.491579,0.020720,16.590303,0.230948,45.136961,0.630845,0,,2026-06-30
2026-06-26,Germany,Corporate,Corporate Current Account,Liability,0.000000,15180.487078,1.938917,2.872538,0.000000,0.806403,-0.806403,,,,0.000000,2.771536,0.018261,32.446594,0.214197,85.928767,0.569270,0,,2026-06-30
